p_id,ps_id,exp_id,trial,t_id,N_T,d_feature,rt,response,error
16 3a,20,3,535,left,31,orange,0.553,0,0
16 3a,20,3,3,right,0,yellow,0.398,1,0
16 3a,20,3,95,left,0,yellow,0.461,0,0
16 3a,20,3,300,left,0,yellow,0.422,0,0
16 3a,20,3,620,left,0,yellow,0.91,0,0
16 3a,20,3,491,right,0,yellow,0.56,1,0
16 3a,20,3,608,right,0,yellow,0.436,1,0
16 3a,20,3,176,left,1,yellow,0.778,0,0
16 3a,20,3,301,left,1,yellow,0.405,0,0
16 3a,20,3,455,right,1,yellow,0.485,1,0
16 3a,20,3,628,left,1,yellow,0.536,0,0
16 3a,20,3,401,right,1,yellow,0.689,1,0
16 3a,20,3,339,right,1,yellow,0.759,1,0
16 3a,20,3,202,right,4,yellow,0.94,1,0
16 3a,20,3,186,left,4,yellow,0.64,0,0
16 3a,20,3,593,right,4,yellow,1.116,1,0
16 3a,20,3,128,left,4,yellow,0.641,0,0
16 3a,20,3,277,left,4,yellow,0.494,0,0
16 3a,20,3,86,right,4,yellow,0.421,1,0
16 3a,20,3,293,left,9,yellow,0.599,0,0
16 3a,20,3,371,left,9,yellow,0.626,0,0
16 3a,20,3,212,right,9,yellow,0.55,1,0
16 3a,20,3,183,right,9,yellow,0.595,1,0
16 3a,20,3,271,left,9,yellow,0.658,0,0
16 3a,20,3,485,right,9,yellow,0.651,1,0
16 3a,20,3,538,right,19,yellow,1.048,1,0
16 3a,20,3,554,left,19,yellow,1.02,0,0
16 3a,20,3,431,left,19,yellow,0.884,0,0
16 3a,20,3,456,right,19,yellow,0.437,1,0
16 3a,20,3,398,left,19,yellow,0.684,0,0
16 3a,20,3,596,right,19,yellow,1.443,1,0
16 3a,20,3,384,left,31,yellow,0.701,0,0
16 3a,20,3,177,right,31,yellow,0.531,1,0
16 3a,20,3,567,right,31,yellow,1.42,1,0
16 3a,20,3,350,right,31,yellow,1.043,1,0
16 3a,20,3,280,right,31,yellow,0.442,1,0
16 3a,20,3,368,right,31,yellow,0.533,1,0
16 3b,9,3,115,right,0,circle,0.388,1,0
16 3b,9,3,222,left,0,circle,0.392,0,0
16 3b,9,3,456,right,0,circle,0.523,1,0
16 3b,9,3,478,right,0,circle,0.417,1,0
16 3b,9,3,539,left,0,circle,0.399,0,0
16 3b,9,3,287,right,0,circle,0.536,1,0
16 3b,9,3,589,right,1,circle,0.479,1,0
16 3b,9,3,448,left,1,circle,0.453,0,0
16 3b,9,3,223,left,1,circle,0.462,0,0
16 3b,9,3,29,left,1,circle,0.397,0,0
16 3b,9,3,476,right,1,circle,0.592,1,0
16 3b,9,3,123,right,1,circle,0.438,1,0
16 3b,9,3,338,left,4,circle,0.487,0,0
16 3b,9,3,207,left,4,circle,0.558,0,0
16 3b,9,3,62,right,4,circle,0.537,1,0
16 3b,9,3,360,left,4,circle,0.41,0,0
16 3b,9,3,569,left,4,circle,0.593,0,0
16 3b,9,3,459,right,4,circle,0.494,1,0
16 3b,9,3,574,left,9,circle,0.532,0,0
16 3b,9,3,178,right,9,circle,0.495,1,0
16 3b,9,3,156,left,9,circle,0.469,0,0
16 3b,9,3,377,left,9,circle,0.618,0,0
16 3b,9,3,328,right,9,circle,0.692,1,0
16 3b,9,3,543,left,9,circle,0.525,0,0
16 3b,9,3,325,right,19,circle,0.489,1,0
16 3b,9,3,76,left,19,circle,0.474,0,0
16 3b,9,3,395,right,19,circle,0.445,1,0
16 3b,9,3,217,left,19,circle,0.498,0,0
16 3b,9,3,612,left,19,circle,0.666,0,0
16 3b,9,3,407,left,19,circle,0.507,0,0
16 3b,9,3,590,left,31,circle,0.555,0,0
16 3b,9,3,1,right,31,circle,0.656,1,0
16 3b,9,3,634,right,31,circle,0.668,1,0
16 3b,9,3,330,left,31,circle,1.306,0,0
16 3b,9,3,176,left,31,circle,0.578,0,0
16 3b,9,3,305,right,31,circle,0.597,1,0
16 3b,9,3,520,right,0,diamond,0.437,1,0
16 3b,9,3,65,left,0,diamond,0.359,0,0
16 3b,9,3,480,right,0,diamond,0.435,1,0
16 3b,9,3,374,left,0,diamond,0.395,0,0
16 3b,9,3,415,left,0,diamond,0.509,0,0
16 3b,9,3,625,right,0,diamond,0.393,1,0
16 3b,9,3,69,right,1,diamond,0.422,1,0
16 3b,9,3,602,left,1,diamond,0.577,0,0
16 3b,9,3,230,left,1,diamond,0.538,0,0
16 3b,9,3,43,right,1,diamond,0.463,1,0
16 3b,9,3,167,left,1,diamond,0.835,0,0
16 3b,9,3,211,right,1,diamond,0.523,1,0
16 3b,9,3,190,right,4,diamond,0.792,1,0
16 3b,9,3,388,left,4,diamond,0.471,0,0
16 3b,9,3,541,right,4,diamond,0.502,1,0
16 3b,9,3,124,left,4,diamond,0.499,0,0
16 3b,9,3,324,right,4,diamond,0.45,1,0
16 3b,9,3,227,right,4,diamond,0.438,1,0
16 3b,9,3,636,left,9,diamond,0.451,0,0
16 3b,9,3,402,left,9,diamond,0.602,0,0
16 3b,9,3,234,left,9,diamond,0.448,0,0
16 3b,9,3,212,left,9,diamond,0.571,0,0
16 3b,9,3,564,right,9,diamond,0.587,1,0
16 3b,9,3,252,left,9,diamond,0.527,0,0
16 3b,9,3,139,right,19,diamond,0.91,1,0
16 3b,9,3,152,right,19,diamond,0.533,1,0
16 3b,9,3,33,left,19,diamond,1.195,0,0
16 3b,9,3,485,right,19,diamond,0.645,1,0
16 3b,9,3,34,right,19,diamond,0.538,1,0
16 3b,9,3,166,left,19,diamond,0.667,0,0
16 3b,9,3,322,right,31,diamond,0.537,1,0
16 3b,9,3,17,left,31,diamond,0.623,0,0
16 3b,9,3,159,right,31,diamond,0.798,1,0
16 3b,9,3,132,left,31,diamond,0.573,0,0
16 3b,9,3,41,left,31,diamond,0.681,0,0
16 3b,9,3,36,left,31,diamond,0.549,0,0
16 3b,9,3,32,right,0,semicircle,0.4,1,0
16 3b,9,3,419,left,0,semicircle,0.641,0,0
16 3b,9,3,281,right,0,semicircle,0.479,1,0
16 3b,9,3,526,left,0,semicircle,0.543,0,0
16 3b,9,3,545,left,0,semicircle,0.4,0,0
16 3b,9,3,409,left,0,semicircle,0.352,0,0
16 3b,9,3,431,left,1,semicircle,0.45,0,0
16 3b,9,3,537,right,1,semicircle,0.507,1,0
16 3b,9,3,259,left,1,semicircle,0.639,0,0
16 3b,9,3,442,right,1,semicircle,0.473,1,0
16 3b,9,3,635,right,1,semicircle,0.376,1,0
16 3b,9,3,313,right,1,semicircle,0.492,1,0
16 3b,9,3,334,left,4,semicircle,0.626,0,0
16 3b,9,3,161,left,4,semicircle,0.582,0,0
16 3b,9,3,372,left,4,semicircle,0.598,0,0
16 3b,9,3,168,right,4,semicircle,0.538,1,0
16 3b,9,3,311,right,4,semicircle,0.735,1,0
16 3b,9,3,519,right,4,semicircle,0.464,1,0
16 3b,9,3,575,left,9,semicircle,0.99,0,0
16 3b,9,3,365,left,9,semicircle,0.743,0,0
16 3b,9,3,253,right,9,semicircle,0.458,1,0
16 3b,9,3,548,left,9,semicircle,0.559,0,0
16 3b,9,3,538,left,9,semicircle,0.691,0,0
16 3b,9,3,284,left,9,semicircle,0.815,0,0
16 3b,9,3,308,left,19,semicircle,0.761,0,0
16 3b,9,3,453,left,19,semicircle,0.925,0,0
16 3b,9,3,295,right,19,semicircle,0.991,1,0
16 3b,9,3,150,left,19,semicircle,0.575,0,0
16 3b,9,3,182,right,19,semicircle,0.874,1,0
16 3b,9,3,566,right,19,semicircle,1.203,1,0
16 3b,9,3,578,right,31,semicircle,0.887,1,0
16 3b,9,3,57,right,31,semicircle,1.254,1,0
16 3b,9,3,467,left,31,semicircle,1.177,0,0
16 3b,9,3,620,right,31,semicircle,0.57,1,0
16 3b,9,3,438,left,31,semicircle,1.433,0,0
16 3b,9,3,376,right,31,semicircle,0.726,1,0
16 4a,18,4,109,right,0,blue circle,0.342,1,0
16 4a,18,4,103,left,0,blue circle,0.444,0,0
16 4a,18,4,464,right,0,blue circle,0.489,1,0
16 4a,18,4,437,left,0,blue circle,1.024,0,0
16 4a,18,4,516,right,0,blue circle,0.745,1,0
16 4a,18,4,93,right,0,blue circle,0.551,1,0
16 4a,18,4,640,right,1,blue circle,0.637,1,0
16 4a,18,4,340,right,1,blue circle,0.615,1,0
16 4a,18,4,536,right,1,blue circle,0.481,1,0
16 4a,18,4,170,left,1,blue circle,0.451,0,0
16 4a,18,4,458,right,1,blue circle,0.49,1,0
16 4a,18,4,588,right,1,blue circle,0.597,1,0
16 4a,18,4,13,left,4,blue circle,0.441,0,0
16 4a,18,4,47,left,4,blue circle,0.5,0,0
16 4a,18,4,456,left,4,blue circle,0.498,0,0
16 4a,18,4,467,right,4,blue circle,0.456,1,0
16 4a,18,4,276,left,4,blue circle,0.537,0,0
16 4a,18,4,14,right,4,blue circle,0.435,1,0
16 4a,18,4,66,right,9,blue circle,0.48,1,0
16 4a,18,4,629,left,9,blue circle,0.431,0,0
16 4a,18,4,206,left,9,blue circle,0.438,0,0
16 4a,18,4,153,right,9,blue circle,0.674,1,0
16 4a,18,4,9,right,9,blue circle,0.569,1,0
16 4a,18,4,460,right,9,blue circle,0.579,1,0
16 4a,18,4,617,left,19,blue circle,0.578,0,0
16 4a,18,4,586,left,19,blue circle,0.563,0,0
16 4a,18,4,248,right,19,blue circle,0.461,1,0
16 4a,18,4,36,right,19,blue circle,0.448,1,0
16 4a,18,4,391,right,19,blue circle,1.119,1,0
16 4a,18,4,446,right,19,blue circle,0.524,1,0
16 4a,18,4,277,right,31,blue circle,0.662,1,0
16 4a,18,4,368,left,31,blue circle,0.485,0,0
16 4a,18,4,330,left,31,blue circle,0.526,0,0
16 4a,18,4,239,left,31,blue circle,1.238,0,0
16 4a,18,4,513,left,31,blue circle,0.907,0,0
16 4a,18,4,598,right,31,blue circle,0.855,1,0
16 4a,18,4,401,left,0,orange diamond,0.473,0,0
16 4a,18,4,99,left,0,orange diamond,0.457,0,0
16 4a,18,4,437,left,0,orange diamond,1.024,0,0
16 4a,18,4,110,right,0,orange diamond,0.636,1,0
16 4a,18,4,516,right,0,orange diamond,0.745,1,0
16 4a,18,4,109,right,0,orange diamond,0.342,1,0
16 4a,18,4,544,right,1,orange diamond,0.485,1,0
16 4a,18,4,490,left,1,orange diamond,0.712,0,0
16 4a,18,4,552,right,1,orange diamond,0.811,1,0
16 4a,18,4,95,right,1,orange diamond,0.42,1,0
16 4a,18,4,502,left,1,orange diamond,0.783,0,0
16 4a,18,4,506,right,1,orange diamond,1.006,1,0
16 4a,18,4,240,right,4,orange diamond,0.586,1,0
16 4a,18,4,281,left,4,orange diamond,0.651,0,0
16 4a,18,4,171,right,4,orange diamond,0.647,1,0
16 4a,18,4,117,right,4,orange diamond,0.606,1,0
16 4a,18,4,208,left,4,orange diamond,0.594,0,0
16 4a,18,4,254,left,4,orange diamond,0.593,0,0
16 4a,18,4,134,right,9,orange diamond,0.518,1,0
16 4a,18,4,130,right,9,orange diamond,0.923,1,0
16 4a,18,4,595,right,9,orange diamond,0.484,1,0
16 4a,18,4,584,left,9,orange diamond,0.421,0,0
16 4a,18,4,593,right,9,orange diamond,0.491,1,0
16 4a,18,4,582,right,9,orange diamond,0.522,1,0
16 4a,18,4,161,right,19,orange diamond,0.667,1,0
16 4a,18,4,288,right,19,orange diamond,0.804,1,0
16 4a,18,4,376,left,19,orange diamond,0.548,0,0
16 4a,18,4,236,right,19,orange diamond,0.689,1,0
16 4a,18,4,403,left,19,orange diamond,0.507,0,0
16 4a,18,4,356,right,19,orange diamond,0.906,1,0
16 4a,18,4,485,left,31,orange diamond,0.498,0,0
16 4a,18,4,308,left,31,orange diamond,0.553,0,0
16 4a,18,4,17,left,31,orange diamond,0.537,0,0
16 4a,18,4,335,left,31,orange diamond,0.587,0,0
16 4a,18,4,571,left,31,orange diamond,0.606,0,0
16 4a,18,4,591,right,31,orange diamond,0.534,1,0
16 4a,18,4,516,right,0,yellow semicircle,0.745,1,0
16 4a,18,4,164,right,0,yellow semicircle,0.962,1,0
16 4a,18,4,263,left,0,yellow semicircle,0.477,0,0
16 4a,18,4,270,left,0,yellow semicircle,0.537,0,0
16 4a,18,4,437,left,0,yellow semicircle,1.024,0,0
16 4a,18,4,333,right,0,yellow semicircle,0.915,1,0
16 4a,18,4,82,right,1,yellow semicircle,0.64,1,0
16 4a,18,4,421,right,1,yellow semicircle,0.594,1,0
16 4a,18,4,592,right,1,yellow semicircle,0.422,1,0
16 4a,18,4,54,right,1,yellow semicircle,0.525,1,0
16 4a,18,4,478,left,1,yellow semicircle,0.693,0,0
16 4a,18,4,180,left,1,yellow semicircle,0.523,0,0
16 4a,18,4,11,left,4,yellow semicircle,0.406,0,0
16 4a,18,4,484,right,4,yellow semicircle,0.826,1,0
16 4a,18,4,43,right,4,yellow semicircle,0.713,1,0
16 4a,18,4,286,right,4,yellow semicircle,0.824,1,0
16 4a,18,4,34,left,4,yellow semicircle,0.712,0,0
16 4a,18,4,522,left,4,yellow semicircle,0.528,0,0
16 4a,18,4,126,left,9,yellow semicircle,0.893,0,0
16 4a,18,4,189,left,9,yellow semicircle,0.629,0,0
16 4a,18,4,382,left,9,yellow semicircle,0.619,0,0
16 4a,18,4,570,left,9,yellow semicircle,0.465,0,0
16 4a,18,4,137,left,9,yellow semicircle,0.66,0,0
16 4a,18,4,28,right,9,yellow semicircle,0.951,1,0
16 4a,18,4,452,left,19,yellow semicircle,0.496,0,0
16 4a,18,4,50,left,19,yellow semicircle,0.822,0,0
16 4a,18,4,477,left,19,yellow semicircle,0.535,0,0
16 4a,18,4,4,right,19,yellow semicircle,0.69,1,0
16 4a,18,4,498,right,19,yellow semicircle,0.692,1,0
16 4a,18,4,577,right,19,yellow semicircle,0.613,1,0
16 4a,18,4,196,left,31,yellow semicircle,0.522,0,0
16 4a,18,4,296,left,31,yellow semicircle,0.433,0,0
16 4a,18,4,243,left,31,yellow semicircle,0.493,0,0
16 4a,18,4,434,right,31,yellow semicircle,0.64,1,0
16 4a,18,4,542,left,31,yellow semicircle,0.452,0,0
16 4a,18,4,606,left,31,yellow semicircle,0.447,0,0
16 4b,18,4,552,left,0,blue semicircle,0.37,0,0
16 4b,18,4,308,left,0,blue semicircle,0.374,0,0
16 4b,18,4,553,right,0,blue semicircle,0.35,1,0
16 4b,18,4,90,left,0,blue semicircle,0.373,0,0
16 4b,18,4,150,right,0,blue semicircle,0.359,1,0
16 4b,18,4,365,right,0,blue semicircle,0.418,1,0
16 4b,18,4,105,left,1,blue semicircle,0.507,0,0
16 4b,18,4,551,left,1,blue semicircle,0.396,0,0
16 4b,18,4,418,right,1,blue semicircle,0.407,1,0
16 4b,18,4,479,right,1,blue semicircle,0.423,1,0
16 4b,18,4,538,right,1,blue semicircle,0.332,1,0
16 4b,18,4,427,right,1,blue semicircle,0.444,1,0
16 4b,18,4,14,left,4,blue semicircle,0.52,0,0
16 4b,18,4,504,left,4,blue semicircle,0.35,0,0
16 4b,18,4,297,right,4,blue semicircle,0.469,1,0
16 4b,18,4,523,left,4,blue semicircle,0.425,0,0
16 4b,18,4,268,right,4,blue semicircle,0.405,1,0
16 4b,18,4,583,right,4,blue semicircle,0.63,1,0
16 4b,18,4,228,right,9,blue semicircle,0.544,1,0
16 4b,18,4,361,right,9,blue semicircle,0.5,1,0
16 4b,18,4,220,right,9,blue semicircle,0.421,1,0
16 4b,18,4,318,right,9,blue semicircle,0.378,1,0
16 4b,18,4,532,right,9,blue semicircle,0.391,1,0
16 4b,18,4,189,left,9,blue semicircle,0.446,0,0
16 4b,18,4,275,right,19,blue semicircle,0.436,1,0
16 4b,18,4,525,left,19,blue semicircle,0.487,0,0
16 4b,18,4,55,right,19,blue semicircle,0.458,1,0
16 4b,18,4,497,left,19,blue semicircle,0.35,0,0
16 4b,18,4,244,left,19,blue semicircle,0.467,0,0
16 4b,18,4,246,right,19,blue semicircle,0.48,1,0
16 4b,18,4,424,left,31,blue semicircle,0.549,0,0
16 4b,18,4,328,left,31,blue semicircle,0.499,0,0
16 4b,18,4,28,right,31,blue semicircle,0.508,1,0
16 4b,18,4,188,right,31,blue semicircle,0.545,1,0
16 4b,18,4,620,left,31,blue semicircle,0.645,0,0
16 4b,18,4,316,left,31,blue semicircle,0.384,0,0
16 4b,18,4,605,right,0,orange circle,0.357,1,0
16 4b,18,4,118,left,0,orange circle,0.475,0,0
16 4b,18,4,147,left,0,orange circle,0.389,0,0
16 4b,18,4,404,left,0,orange circle,0.438,0,0
16 4b,18,4,69,right,0,orange circle,0.483,1,0
16 4b,18,4,276,right,0,orange circle,0.397,1,0
16 4b,18,4,629,left,1,orange circle,0.39,0,0
16 4b,18,4,84,left,1,orange circle,0.379,0,0
16 4b,18,4,231,right,1,orange circle,0.477,1,0
16 4b,18,4,260,right,1,orange circle,0.376,1,0
16 4b,18,4,537,left,1,orange circle,0.407,0,0
16 4b,18,4,377,right,1,orange circle,0.341,1,0
16 4b,18,4,180,left,4,orange circle,0.492,0,0
16 4b,18,4,469,left,4,orange circle,0.362,0,0
16 4b,18,4,104,left,4,orange circle,0.439,0,0
16 4b,18,4,449,right,4,orange circle,0.504,1,0
16 4b,18,4,219,right,4,orange circle,0.349,1,0
16 4b,18,4,363,left,4,orange circle,0.405,0,0
16 4b,18,4,257,left,9,orange circle,0.373,0,0
16 4b,18,4,101,left,9,orange circle,0.415,0,0
16 4b,18,4,582,right,9,orange circle,0.558,1,0
16 4b,18,4,298,right,9,orange circle,0.609,1,0
16 4b,18,4,461,left,9,orange circle,0.433,0,0
16 4b,18,4,575,left,9,orange circle,0.454,0,0
16 4b,18,4,301,right,19,orange circle,0.511,1,0
16 4b,18,4,132,right,19,orange circle,0.613,1,0
16 4b,18,4,400,right,19,orange circle,0.441,1,0
16 4b,18,4,624,right,19,orange circle,0.461,1,0
16 4b,18,4,421,right,19,orange circle,0.404,1,0
16 4b,18,4,315,left,19,orange circle,0.671,0,0
16 4b,18,4,190,right,31,orange circle,0.46,1,0
16 4b,18,4,339,right,31,orange circle,0.366,1,0
16 4b,18,4,25,right,31,orange circle,0.458,1,0
16 4b,18,4,17,right,31,orange circle,0.474,1,0
16 4b,18,4,111,left,31,orange circle,0.398,0,0
16 4b,18,4,385,right,31,orange circle,0.537,1,0
16 4b,18,4,166,left,0,yellow diamond,0.439,0,0
16 4b,18,4,598,left,0,yellow diamond,0.335,0,0
16 4b,18,4,77,right,0,yellow diamond,0.385,1,0
16 4b,18,4,595,right,0,yellow diamond,0.476,1,0
16 4b,18,4,276,right,0,yellow diamond,0.397,1,0
16 4b,18,4,69,right,0,yellow diamond,0.483,1,0
16 4b,18,4,569,right,1,yellow diamond,0.382,1,0
16 4b,18,4,559,right,1,yellow diamond,0.336,1,0
16 4b,18,4,534,right,1,yellow diamond,0.363,1,0
16 4b,18,4,200,right,1,yellow diamond,0.353,1,0
16 4b,18,4,207,right,1,yellow diamond,0.366,1,0
16 4b,18,4,399,left,1,yellow diamond,0.384,0,0
16 4b,18,4,354,right,4,yellow diamond,0.347,1,0
16 4b,18,4,66,right,4,yellow diamond,0.382,1,0
16 4b,18,4,509,left,4,yellow diamond,0.355,0,0
16 4b,18,4,438,left,4,yellow diamond,0.491,0,0
16 4b,18,4,253,right,4,yellow diamond,0.379,1,0
16 4b,18,4,323,left,4,yellow diamond,0.401,0,0
16 4b,18,4,630,left,9,yellow diamond,0.337,0,0
16 4b,18,4,335,right,9,yellow diamond,0.422,1,0
16 4b,18,4,484,right,9,yellow diamond,0.597,1,0
16 4b,18,4,27,right,9,yellow diamond,0.559,1,0
16 4b,18,4,142,left,9,yellow diamond,0.436,0,0
16 4b,18,4,225,left,9,yellow diamond,0.42,0,0
16 4b,18,4,49,right,19,yellow diamond,0.47,1,0
16 4b,18,4,119,left,19,yellow diamond,0.355,0,0
16 4b,18,4,437,left,19,yellow diamond,0.443,0,0
16 4b,18,4,474,right,19,yellow diamond,0.357,1,0
16 4b,18,4,563,right,19,yellow diamond,0.451,1,0
16 4b,18,4,480,left,19,yellow diamond,0.373,0,0
16 4b,18,4,159,right,31,yellow diamond,0.475,1,0
16 4b,18,4,171,right,31,yellow diamond,0.527,1,0
16 4b,18,4,597,right,31,yellow diamond,0.47,1,0
16 4b,18,4,486,left,31,yellow diamond,0.51,0,0
16 4b,18,4,614,left,31,yellow diamond,0.364,0,0
16 4b,18,4,612,right,31,yellow diamond,0.435,1,0
16 4c,16,4,573,left,0,blue diamond,0.467,0,0
16 4c,16,4,113,right,0,blue diamond,0.412,1,0
16 4c,16,4,336,right,0,blue diamond,0.408,1,0
16 4c,16,4,512,right,0,blue diamond,0.527,1,0
16 4c,16,4,587,left,0,blue diamond,0.406,0,0
16 4c,16,4,130,left,0,blue diamond,0.39,0,0
16 4c,16,4,570,right,1,blue diamond,0.38,1,0
16 4c,16,4,8,left,1,blue diamond,0.373,0,0
16 4c,16,4,403,right,1,blue diamond,0.456,1,0
16 4c,16,4,271,left,1,blue diamond,0.384,0,0
16 4c,16,4,60,left,1,blue diamond,0.393,0,0
16 4c,16,4,385,left,1,blue diamond,0.666,0,0
16 4c,16,4,310,right,4,blue diamond,0.516,1,0
16 4c,16,4,610,right,4,blue diamond,0.926,1,0
16 4c,16,4,374,right,4,blue diamond,0.438,1,0
16 4c,16,4,89,left,4,blue diamond,0.454,0,0
16 4c,16,4,322,right,4,blue diamond,0.689,1,0
16 4c,16,4,81,right,4,blue diamond,0.452,1,0
16 4c,16,4,71,right,9,blue diamond,0.453,1,0
16 4c,16,4,143,left,9,blue diamond,0.486,0,0
16 4c,16,4,258,right,9,blue diamond,0.464,1,0
16 4c,16,4,126,left,9,blue diamond,0.438,0,0
16 4c,16,4,498,right,9,blue diamond,0.657,1,0
16 4c,16,4,123,right,9,blue diamond,0.587,1,0
16 4c,16,4,489,right,19,blue diamond,0.481,1,0
16 4c,16,4,151,left,19,blue diamond,0.488,0,0
16 4c,16,4,629,left,19,blue diamond,0.791,0,0
16 4c,16,4,270,left,19,blue diamond,0.479,0,0
16 4c,16,4,547,right,19,blue diamond,0.427,1,0
16 4c,16,4,631,left,19,blue diamond,0.489,0,0
16 4c,16,4,421,right,31,blue diamond,0.442,1,0
16 4c,16,4,289,right,31,blue diamond,0.416,1,0
16 4c,16,4,558,right,31,blue diamond,0.545,1,0
16 4c,16,4,635,left,31,blue diamond,0.701,0,0
16 4c,16,4,392,left,31,blue diamond,0.655,0,0
16 4c,16,4,371,right,31,blue diamond,0.522,1,0
16 4c,16,4,140,left,0,orange semicircle,0.438,0,0
16 4c,16,4,460,left,0,orange semicircle,0.396,0,0
16 4c,16,4,495,left,0,orange semicircle,0.433,0,0
16 4c,16,4,64,left,0,orange semicircle,0.386,0,0
16 4c,16,4,571,left,0,orange semicircle,0.386,0,0
16 4c,16,4,326,right,0,orange semicircle,0.664,1,0
16 4c,16,4,313,right,1,orange semicircle,0.453,1,0
16 4c,16,4,478,left,1,orange semicircle,0.403,0,0
16 4c,16,4,404,left,1,orange semicircle,0.403,0,0
16 4c,16,4,473,left,1,orange semicircle,0.425,0,0
16 4c,16,4,297,right,1,orange semicircle,0.607,1,0
16 4c,16,4,441,left,1,orange semicircle,0.593,0,0
16 4c,16,4,17,right,4,orange semicircle,0.406,1,0
16 4c,16,4,589,right,4,orange semicircle,0.519,1,0
16 4c,16,4,257,left,4,orange semicircle,0.448,0,0
16 4c,16,4,181,left,4,orange semicircle,0.447,0,0
16 4c,16,4,457,left,4,orange semicircle,0.461,0,0
16 4c,16,4,614,right,4,orange semicircle,0.539,1,0
16 4c,16,4,437,right,9,orange semicircle,0.485,1,0
16 4c,16,4,417,left,9,orange semicircle,0.399,0,0
16 4c,16,4,531,left,9,orange semicircle,0.614,0,0
16 4c,16,4,433,left,9,orange semicircle,0.606,0,0
16 4c,16,4,468,left,9,orange semicircle,0.414,0,0
16 4c,16,4,93,right,9,orange semicircle,0.566,1,0
16 4c,16,4,521,left,19,orange semicircle,0.608,0,0
16 4c,16,4,152,right,19,orange semicircle,0.577,1,0
16 4c,16,4,261,right,19,orange semicircle,0.583,1,0
16 4c,16,4,53,left,19,orange semicircle,0.58,0,0
16 4c,16,4,393,left,19,orange semicircle,0.46,0,0
16 4c,16,4,41,right,19,orange semicircle,0.656,1,0
16 4c,16,4,121,left,31,orange semicircle,0.534,0,0
16 4c,16,4,312,right,31,orange semicircle,0.475,1,0
16 4c,16,4,331,right,31,orange semicircle,0.556,1,0
16 4c,16,4,399,right,31,orange semicircle,0.436,1,0
16 4c,16,4,159,left,31,orange semicircle,0.47,0,0
16 4c,16,4,15,right,31,orange semicircle,0.552,1,0
16 4c,16,4,356,left,0,yellow circle,0.415,0,0
16 4c,16,4,571,left,0,yellow circle,0.386,0,0
16 4c,16,4,552,left,0,yellow circle,0.519,0,0
16 4c,16,4,450,right,0,yellow circle,0.46,1,0
16 4c,16,4,326,right,0,yellow circle,0.664,1,0
16 4c,16,4,405,right,0,yellow circle,0.467,1,0
16 4c,16,4,223,right,1,yellow circle,0.459,1,0
16 4c,16,4,111,left,1,yellow circle,0.46,0,0
16 4c,16,4,286,left,1,yellow circle,0.409,0,0
16 4c,16,4,522,left,1,yellow circle,0.403,0,0
16 4c,16,4,616,left,1,yellow circle,0.378,0,0
16 4c,16,4,101,right,1,yellow circle,0.462,1,0
16 4c,16,4,477,right,4,yellow circle,0.582,1,0
16 4c,16,4,402,right,4,yellow circle,0.596,1,0
16 4c,16,4,48,right,4,yellow circle,0.471,1,0
16 4c,16,4,90,left,4,yellow circle,0.434,0,0
16 4c,16,4,515,right,4,yellow circle,0.474,1,0
16 4c,16,4,226,right,4,yellow circle,0.458,1,0
16 4c,16,4,232,right,9,yellow circle,0.386,1,0
16 4c,16,4,230,left,9,yellow circle,0.425,0,0
16 4c,16,4,360,right,9,yellow circle,0.554,1,0
16 4c,16,4,556,left,9,yellow circle,0.541,0,0
16 4c,16,4,386,left,9,yellow circle,0.667,0,0
16 4c,16,4,480,left,9,yellow circle,0.41,0,0
16 4c,16,4,252,left,19,yellow circle,0.454,0,0
16 4c,16,4,622,right,19,yellow circle,0.781,1,0
16 4c,16,4,593,left,19,yellow circle,0.781,0,0
16 4c,16,4,362,left,19,yellow circle,0.433,0,0
16 4c,16,4,376,left,19,yellow circle,0.471,0,0
16 4c,16,4,586,right,19,yellow circle,0.532,1,0
16 4c,16,4,466,left,31,yellow circle,0.551,0,0
16 4c,16,4,191,left,31,yellow circle,0.554,0,0
16 4c,16,4,262,left,31,yellow circle,0.931,0,0
16 4c,16,4,45,right,31,yellow circle,0.425,1,0
16 4c,16,4,431,right,31,yellow circle,0.467,1,0
16 4c,16,4,34,left,31,yellow circle,0.527,0,0
17 1a,8,1,561,right,0,blue,0.485,1,0
17 1a,8,1,352,right,0,blue,0.804,1,0
17 1a,8,1,298,right,0,blue,0.408,1,0
17 1a,8,1,509,right,0,blue,0.446,1,0
17 1a,8,1,19,left,0,blue,0.507,0,0
17 1a,8,1,279,left,0,blue,0.457,0,0
17 1a,8,1,203,left,1,blue,0.616,0,0
17 1a,8,1,414,left,1,blue,0.511,0,0
17 1a,8,1,536,left,1,blue,0.435,0,0
17 1a,8,1,77,right,1,blue,0.528,1,0
17 1a,8,1,378,left,1,blue,0.779,0,0
17 1a,8,1,287,right,1,blue,0.582,1,0
17 1a,8,1,507,left,4,blue,0.484,0,0
17 1a,8,1,293,right,4,blue,0.662,1,0
17 1a,8,1,620,left,4,blue,0.587,0,0
17 1a,8,1,457,left,4,blue,0.916,0,0
17 1a,8,1,351,left,4,blue,0.493,0,0
17 1a,8,1,541,left,4,blue,0.553,0,0
17 1a,8,1,91,right,9,blue,0.504,1,0
17 1a,8,1,192,right,9,blue,0.581,1,0
