ImageFile,targ_side,correctAnswer,exp,trial,colour,distNo,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,fix.started,fix.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,fix2experiment.started,fix2experiment.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
Images/exp1a_trial_81_colour1_distractors43_r.png,r,2,1a,81,1,43,,,,,0,96,96,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.8403351905872,None,space,0.3156288519385271,211.8403351905872,None,212.2571810556692,None,2,1,0.5246106595150195,212.2571810556692,None,212.84122279863223,None,None,212.84122279863223,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_5_colour1_distractors43_r.png,r,2,2b,5,1,43,,,,,0,97,97,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.8577862342354,None,space,0.2586776822572574,212.8577862342354,None,213.2247291864478,None,2,1,0.6612497552414425,213.2247291864478,None,213.9591403340921,None,None,213.9591403340921,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_75_colour0_distractors0_l.png,l,1,2a,75,0,0,,,,,0,98,98,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.95895716774976,None,space,0.2768688792712055,213.95895716774976,None,214.34252365096472,None,1,1,0.5352800039108843,214.34252365096472,None,214.92661115353113,None,None,214.92661115353113,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_2_colour1_distractors9_r.png,r,2,2a,2,1,9,,,,,0,99,99,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.92653377825627,None,space,0.27792614977806807,214.92653377825627,None,215.31018890067935,None,2,1,0.7995432360912673,215.31018890067935,None,216.1445600487292,None,None,216.1445600487292,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_55_colour3_distractors43_r.png,r,2,1b,55,3,43,,,,,0,100,100,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.16133583441842,None,space,0.3146480607101694,216.16133583441842,None,216.59492970944848,None,2,1,0.9469220755854622,216.59492970944848,None,217.5960381155077,None,None,217.5960381155077,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_44_colour2_distractors1_r.png,r,2,1a,44,2,1,,,,,0,101,101,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.59599305992015,None,space,0.2798979720682837,217.59599305992015,None,217.97971314174356,None,2,1,0.5225242782034911,217.97971314174356,None,218.5636128060345,None,None,218.5636128060345,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_71_colour3_distractors19_l.png,l,1,2b,71,3,19,,,,,0,102,102,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.56354727060534,None,space,0.24894464947283268,218.56354727060534,None,218.91372365300776,None,1,1,0.7001143670058809,218.91372365300776,None,219.6646298209147,None,None,219.6646298209147,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_76_colour1_distractors1_r.png,r,2,1a,76,1,1,,,,,0,103,103,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.66473292396404,None,space,0.26714416639879346,219.66473292396404,None,220.0481285287533,None,2,1,0.6137090611737221,220.0481285287533,None,220.71578712255578,None,None,220.71578712255578,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_72_colour3_distractors31_l.png,l,1,1b,72,3,31,,,,,0,104,104,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.71585758589208,None,space,0.21607390395365655,220.71585758589208,None,221.03244226932293,None,1,1,1.085505153867416,221.03244226932293,None,222.16718435800286,None,None,222.16718435800286,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_99_colour1_distractors43_l.png,l,1,2b,99,1,43,,,,,0,105,105,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.18391771207098,None,space,0.23624620324699208,222.18391771207098,None,222.5340236951597,None,1,1,0.5923857322195545,222.5340236951597,None,223.20149624259213,None,None,223.20149624259213,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_100_colour2_distractors1_l.png,l,1,1b,100,2,1,,,,,0,106,106,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.20141483534826,None,space,0.23437037999974564,223.20141483534826,None,223.5515675379429,None,1,1,0.5582545180222951,223.5515675379429,None,224.1690579412447,None,None,224.1690579412447,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_94_colour1_distractors1_l.png,l,1,1a,94,1,1,,,,,0,107,107,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.16907976503717,None,space,0.3069422098342329,224.16907976503717,None,224.60280643886654,None,1,1,0.5312278801575303,224.60280643886654,None,225.18677330250503,None,None,225.18677330250503,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_31_colour3_distractors4_l.png,l,1,2a,31,3,4,,,,,0,108,108,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.18677528650733,None,space,0.2498297615093179,225.18677528650733,None,225.5368883094634,None,1,1,0.5729772660997696,225.5368883094634,None,226.17097792402492,None,None,226.17097792402492,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_44_colour2_distractors1_r.png,r,2,2a,44,2,1,,,,,0,109,109,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.17098790797172,None,space,0.24879937077639624,226.17098790797172,None,226.5212855692953,None,2,1,0.652524393342901,226.5212855692953,None,227.22215314547648,None,None,227.22215314547648,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_83_colour2_distractors4_r.png,r,2,2b,83,2,4,,,,,0,110,110,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.2219605712453,None,space,0.26985870202770457,227.2219605712453,None,227.6055260944995,None,2,1,0.7603192675160244,227.6055260944995,None,228.42339486239362,None,None,228.42339486239362,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_97_colour1_distractors19_l.png,l,1,2c,97,1,19,,,,,0,111,111,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.4233222870389,None,space,0.24512068374315277,228.4233222870389,None,228.77339915034827,None,1,1,0.8403438305249438,228.77339915034827,None,229.67441693321453,None,None,229.67441693321453,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_90_colour3_distractors9_r.png,r,2,2c,90,3,9,,,,,0,112,112,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.6912958860048,None,space,0.2571260161930695,229.6912958860048,None,230.05811851925682,None,2,1,0.8202096109162085,230.05811851925682,None,230.94247469143593,None,None,230.94247469143593,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_49_colour2_distractors43_r.png,r,2,1b,49,2,43,,,,,0,113,113,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.94259731430793,None,space,0.2212556175654754,230.94259731430793,None,231.27585864829598,None,2,1,2.8100730617297813,231.27585864829598,None,234.14562071121182,None,None,234.14562071121182,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_88_colour3_distractors1_r.png,r,2,2a,88,3,1,,,,,0,114,114,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.16233198548434,None,space,0.24956224393099546,234.16233198548434,None,234.51234772935277,None,2,1,0.5655731724691577,234.51234772935277,None,235.12982053281158,None,None,235.12982053281158,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_6_colour2_distractors1_r.png,r,2,2b,6,2,1,,,,,0,115,115,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.14664284605533,None,space,0.20913028618087992,235.14664284605533,None,235.46330688876333,None,2,1,0.5585489154327661,235.46330688876333,None,236.08076625230606,None,None,236.08076625230606,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_107_colour3_distractors4_l.png,l,1,2c,107,3,4,,,,,0,116,116,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.08092695492087,None,space,0.19529329019133002,236.08092695492087,None,236.38087402738165,None,1,1,0.6490111448219977,236.38087402738165,None,237.08184432268027,None,None,237.08184432268027,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_7_colour2_distractors4_r.png,r,2,1a,7,2,4,,,,,0,117,117,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.09840071829967,None,space,0.20134123595198616,237.09840071829967,None,237.4152241196134,None,2,1,0.654771733272355,237.4152241196134,None,238.13286306552473,None,None,238.13286306552473,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_98_colour1_distractors31_l.png,l,1,1b,98,1,31,,,,,0,118,118,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.14953786012484,None,space,0.22302360169123858,238.14953786012484,None,238.48293551290408,None,1,1,1.4029272697516717,238.48293551290408,None,239.9345445224957,None,None,239.9345445224957,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_28_colour2_distractors31_l.png,l,1,1b,28,2,31,,,,,0,119,119,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.9513050763053,None,space,0.17272165237227455,239.9513050763053,None,240.23465517751174,None,1,1,0.6111497241072357,240.23465517751174,None,240.9022533558309,None,space,240.9022533558309,None,0.18351003574207425,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_51_colour3_distractors4_r.png,r,2,1a,51,3,4,,,,,0,120,120,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.1024262822466,None,space,0.9435953853535466,241.1024262822466,None,242.15338614565553,None,2,1,0.6123865130357444,242.15338614565553,None,242.82081242150744,None,None,242.82081242150744,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_109_colour3_distractors19_l.png,l,1,1b,109,3,19,,,,,0,121,121,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.82079840562074,None,space,0.3111188123584725,242.82079840562074,None,243.23756619141204,None,1,1,4.0162612943095155,243.23756619141204,None,247.30845637224266,None,None,247.30845637224266,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_25_colour2_distractors4_l.png,l,1,2b,25,2,4,,,,,0,122,122,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.32534396491246,None,space,0.5587076339870691,247.32534396491246,None,247.99227014923235,None,1,1,0.581554469303228,247.99227014923235,None,248.62641736330116,None,None,248.62641736330116,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_44_colour2_distractors1_r.png,r,2,1b,44,2,1,,,,,0,123,123,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.643058878195,None,space,0.27267531683901325,248.643058878195,None,249.0268368795514,None,2,1,0.7388605798478238,249.0268368795514,None,249.8276833999611,None,None,249.8276833999611,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_47_colour2_distractors19_r.png,r,2,1b,47,2,19,,,,,0,124,124,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.82775450329063,None,space,0.4158711538184434,249.82775450329063,None,250.34459019248607,None,2,1,0.9811028892872855,250.34459019248607,None,251.37907653948642,None,None,251.37907653948642,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_42_colour1_distractors31_r.png,r,2,1b,42,1,31,,,,,0,125,125,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.37909580330597,None,space,0.25654714135453105,251.37909580330597,None,251.74617283430416,None,2,1,0.603645151364617,251.74617283430416,None,252.41361287003966,None,None,252.41361287003966,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_50_colour3_distractors1_r.png,r,2,1a,50,3,1,,,,,0,126,126,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.43030494445702,None,space,0.21364256576634943,252.43030494445702,None,252.74690722773084,None,2,1,0.6508735281531699,252.74690722773084,None,253.44787304307684,None,None,253.44787304307684,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_15_colour3_distractors19_r.png,r,2,2c,15,3,19,,,,,0,127,127,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.44789998681517,None,space,0.1557336446712725,253.44789998681517,None,253.73140496661654,None,2,1,0.6184085390414111,253.73140496661654,None,254.3989448414708,None,None,254.3989448414708,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_61_colour1_distractors43_l.png,l,1,1b,61,1,43,,,,,0,128,128,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.41558443638496,None,space,0.20464616635581478,254.41558443638496,None,254.73218863958027,None,1,1,0.8496455071726814,254.73218863958027,None,255.63327138190508,None,None,255.63327138190508,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_97_colour1_distractors19_l.png,l,1,1b,97,1,19,,,,,0,129,129,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.63338216487318,None,space,0.20270250376779586,255.63338216487318,None,255.95009644713718,None,1,1,0.8557731322944164,255.95009644713718,None,256.86779856053766,None,None,256.86779856053766,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_84_colour2_distractors9_r.png,r,2,2c,84,2,9,,,,,0,130,130,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.8680024626665,None,space,0.20793797686928883,256.8680024626665,None,257.1846085858997,None,2,1,0.8691669323015958,257.1846085858997,None,258.10251485749035,None,None,258.10251485749035,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_60_colour1_distractors31_l.png,l,1,2c,60,1,31,,,,,0,131,131,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.10254020121647,None,space,0.2051389619591646,258.10254020121647,None,258.41918952408014,None,1,1,0.6906475718133152,258.41918952408014,None,259.17016865127374,None,None,259.17016865127374,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_108_colour3_distractors9_l.png,l,1,2c,108,3,9,,,,,0,132,132,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.17006855621,None,space,0.21807580604217947,259.17006855621,None,259.50358876783866,None,1,1,0.9021666366024874,259.50358876783866,None,260.4547571413627,None,None,260.4547571413627,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_24_colour2_distractors1_l.png,l,1,1a,24,2,1,,,,,0,133,133,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.4546333664912,None,space,0.20593095483491197,260.4546333664912,None,260.77146156772505,None,1,1,0.7863267145003192,260.77146156772505,None,261.62246155873294,None,None,261.62246155873294,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_81_colour1_distractors43_r.png,r,2,2b,81,1,43,,,,,0,134,134,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.63919331284706,None,space,0.17293957044603303,261.63919331284706,None,261.92259269359056,None,2,1,0.9791000272380188,261.92259269359056,None,262.95708544052326,None,None,262.95708544052326,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_87_colour2_distractors43_r.png,r,2,2c,87,2,43,,,,,0,135,135,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.9572211832856,None,space,0.198770699033048,262.9572211832856,None,263.2572655348922,None,2,1,1.3246313313138671,263.2572655348922,None,264.6421324224852,None,None,264.6421324224852,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_3_colour1_distractors19_r.png,r,2,2a,3,1,19,,,,,0,136,136,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.6422460854519,None,space,0.2022420279099606,264.6422460854519,None,264.9589405278675,None,2,1,0.6869512849370949,264.9589405278675,None,265.7099110151816,None,None,265.7099110151816,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_5_colour1_distractors43_r.png,r,2,1a,5,1,43,,,,,0,137,137,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.709933798993,None,space,0.1586468985187821,265.709933798993,None,265.9768549273722,None,2,1,0.6128809085930698,265.9768549273722,None,266.64411064476593,None,None,266.64411064476593,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_1_colour1_distractors4_r.png,r,2,2a,1,1,4,,,,,0,138,138,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.6439961497672,None,space,0.2006004426511936,266.6439961497672,None,266.960909790243,None,2,1,0.5248138576862402,266.960909790243,None,267.54495121323856,None,None,267.54495121323856,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_68_colour3_distractors1_l.png,l,1,2b,68,3,1,,,,,0,139,139,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.54496535711223,None,space,0.1867538466467522,267.54496535711223,None,267.8451053878525,None,1,1,0.9367327268701047,267.8451053878525,None,268.8463110730576,None,None,268.8463110730576,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_104_colour2_distractors31_l.png,l,1,2b,104,2,31,,,,,0,140,140,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.8628975484171,None,space,0.14088353770785034,268.8628975484171,None,269.1130041074939,None,1,1,0.8606847682385705,269.1130041074939,None,270.0308748593729,None,None,270.0308748593729,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_90_colour3_distractors9_r.png,r,2,2a,90,3,9,,,,,0,141,141,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0308477235958,None,space,0.1968001566710882,270.0308477235958,None,270.33088279527146,None,2,1,0.7708702129893936,270.33088279527146,None,271.16536677431435,None,None,271.16536677431435,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_55_colour3_distractors43_r.png,r,2,2c,55,3,43,,,,,0,142,142,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.16537515824893,None,space,0.20625895191915333,271.16537515824893,None,271.48201328114374,None,2,1,0.6116969191934913,271.48201328114374,None,272.14952499623763,None,None,272.14952499623763,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_41_colour1_distractors19_r.png,r,2,1a,41,1,19,,,,,0,143,143,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.16622507059947,None,space,0.18994005816057324,272.16622507059947,None,272.46631294186227,None,2,1,0.563386952097062,272.46631294186227,None,273.08377038542534,None,None,273.08377038542534,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_20_colour1_distractors9_l.png,l,1,1a,20,1,9,,,,,0,144,144,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.08383156888885,None,space,0.16831145191099495,273.08383156888885,None,273.367200229899,None,1,1,0.8144816622370854,273.367200229899,None,274.2350307900983,None,None,274.2350307900983,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_50_colour3_distractors1_r.png,r,2,1b,50,3,1,,,,,0,145,145,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.23499501444167,None,space,0.20091883977875113,274.23499501444167,None,274.5516296174028,None,2,1,1.174073320289608,274.5516296174028,None,275.78647512919855,None,None,275.78647512919855,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_15_colour3_distractors19_r.png,r,2,2b,15,3,19,,,,,0,146,146,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.80304016475566,None,space,0.20116555754793808,275.80304016475566,None,276.10327459464315,None,2,1,0.9584477323223837,276.10327459464315,None,277.12115117046636,None,None,277.12115117046636,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_7_colour2_distractors4_r.png,r,2,2c,7,2,4,,,,,0,147,147,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.1210721951793,None,space,0.2024717858294025,277.1210721951793,None,277.43793847609777,None,2,1,0.6719264595303684,277.43793847609777,None,278.1721407935897,None,None,278.1721407935897,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_48_colour2_distractors31_r.png,r,2,2c,48,2,31,,,,,0,148,148,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.17218469723593,None,space,0.20764069951837882,278.17218469723593,None,278.4888983394485,None,2,1,0.6370790917426348,278.4888983394485,None,279.1897675157001,None,None,279.1897675157001,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_95_colour1_distractors4_l.png,l,1,2a,95,1,4,,,,,0,149,149,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.18973270000424,None,space,0.16584107402013615,279.18973270000424,None,279.456474949955,None,1,1,0.7251480626873672,279.456474949955,None,280.24080545839973,None,None,280.24080545839973,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_14_colour3_distractors9_r.png,r,2,2a,14,3,9,,,,,0,150,150,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.25752729253145,None,space,0.21025411610025913,280.25752729253145,None,280.57427389448276,None,2,1,0.6954382488620467,280.57427389448276,None,281.3252715815383,None,None,281.3252715815383,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_91_colour3_distractors19_r.png,r,2,2b,91,3,19,,,,,0,151,151,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.32527964550536,None,space,0.1830956394551322,281.32527964550536,None,281.6086278266739,None,2,1,0.557018049119506,281.6086278266739,None,282.2259995110275,None,None,282.2259995110275,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_73_colour3_distractors43_l.png,l,1,1b,73,3,43,,,,,0,152,152,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.226222293044,None,space,0.20207530941115692,282.226222293044,None,282.54284185613506,None,1,1,2.150882808084134,282.54284185613506,None,284.74522205879333,None,None,284.74522205879333,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_33_colour3_distractors19_l.png,l,1,2c,33,3,19,,,,,0,153,153,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.7453046820592,None,space,0.2184982022154145,284.7453046820592,None,285.078868413344,None,1,1,0.5906916673993692,285.078868413344,None,285.72957771900695,None,None,285.72957771900695,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_82_colour2_distractors1_r.png,r,2,2c,82,2,1,,,,,0,154,154,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.72965842223493,None,space,0.17823872301960364,285.72965842223493,None,286.0129262841656,None,2,1,0.6649553219904192,286.0129262841656,None,286.73052971042347,None,None,286.73052971042347,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_113_colour0_distractors0_l.png,l,1,1a,113,0,0,,,,,0,155,155,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.74726882448886,None,space,0.19245491561014205,286.74726882448886,None,287.06405894603813,None,1,1,0.6217739489511587,287.06405894603813,None,287.7480962730537,None,None,287.7480962730537,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
