ImageFile,targ_side,correctAnswer,n,image.started_raw,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_raw,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_raw,key_resp_7.stopped_raw,text_4.started_raw,text_4.stopped_raw,order
images/exp1b_trial_93_colour3_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,89.0
images/exp1b_trial_94_colour0_distractors0_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,174.0
images/exp1b_trial_95_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,86.0
images/exp2a_trial_0_colour1_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,81.0
images/exp2a_trial_1_colour1_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,218.0
images/exp2a_trial_2_colour1_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,305.0
images/exp2a_trial_3_colour1_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,379.0
images/exp2a_trial_4_colour1_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,342.0
images/exp2a_trial_5_colour2_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,354.0
images/exp2a_trial_6_colour2_distractors4_r.png,r,2,1.0,'30.071188',,1.0,1.0,0.0,'2',0.9214701652526855,0.9214701652526855,0.0,'30.071188',,'space',2.71282958984375,2.71282958984375,0.0,31.055673634982668,,31.055673634982668,,19.0
images/exp2a_trial_7_colour2_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,173.0
images/exp2a_trial_8_colour2_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,93.0
images/exp2a_trial_9_colour2_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,381.0
images/exp2a_trial_10_colour3_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,175.0
images/exp2a_trial_11_colour3_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,213.0
images/exp2a_trial_12_colour3_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,378.0
images/exp2a_trial_13_colour3_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,334.0
images/exp2a_trial_14_colour3_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,227.0
images/exp2a_trial_15_colour1_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,188.0
images/exp2a_trial_16_colour1_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,210.0
images/exp2a_trial_17_colour1_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,303.0
images/exp2a_trial_18_colour1_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,102.0
images/exp2a_trial_19_colour1_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,21.0
images/exp2a_trial_20_colour2_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,29.0
images/exp2a_trial_21_colour2_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,249.0
images/exp2a_trial_22_colour2_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,199.0
images/exp2a_trial_23_colour2_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,289.0
images/exp2a_trial_24_colour2_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,169.0
images/exp2a_trial_25_colour3_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,195.0
images/exp2a_trial_26_colour3_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,251.0
images/exp2a_trial_27_colour3_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,97.0
images/exp2a_trial_28_colour3_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,32.0
images/exp2a_trial_29_colour3_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,26.0
images/exp2a_trial_30_colour0_distractors0_r.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,91.0
images/exp2a_trial_31_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,143.0
images/exp2a_trial_32_colour1_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,238.0
images/exp2a_trial_33_colour1_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,132.0
images/exp2a_trial_34_colour1_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,22.0
images/exp2a_trial_35_colour1_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,135.0
images/exp2a_trial_36_colour1_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,105.0
images/exp2a_trial_37_colour2_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,212.0
images/exp2a_trial_38_colour2_distractors4_r.png,r,2,1.0,'19.761045',,1.0,1.0,0.0,'2',0.8476507067680359,0.8476507067680359,0.0,'19.761045',,,,,,,,,,8.0
images/exp2a_trial_39_colour2_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,394.0
images/exp2a_trial_40_colour2_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,23.0
images/exp2a_trial_41_colour2_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,386.0
images/exp2a_trial_42_colour3_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,101.0
images/exp2a_trial_43_colour3_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,345.0
images/exp2a_trial_44_colour3_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,467.0
images/exp2a_trial_45_colour3_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,377.0
images/exp2a_trial_46_colour3_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,57.0
images/exp2a_trial_47_colour1_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,385.0
images/exp2a_trial_48_colour1_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,393.0
images/exp2a_trial_49_colour1_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,314.0
images/exp2a_trial_50_colour1_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,31.0
images/exp2a_trial_51_colour1_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,425.0
images/exp2a_trial_52_colour2_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,186.0
images/exp2a_trial_53_colour2_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,222.0
images/exp2a_trial_54_colour2_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,107.0
images/exp2a_trial_55_colour2_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,411.0
images/exp2a_trial_56_colour2_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,427.0
images/exp2a_trial_57_colour3_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,370.0
images/exp2a_trial_58_colour3_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,279.0
images/exp2a_trial_59_colour3_distractors9_l.png,l,1,1.0,'28.886892',,1.0,1.0,0.0,'1',1.0575367212295532,1.0575367212295532,0.0,'28.886892',,,,,,,,,,18.0
images/exp2a_trial_60_colour3_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,368.0
images/exp2a_trial_61_colour3_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,189.0
images/exp2a_trial_62_colour0_distractors0_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,155.0
images/exp2a_trial_63_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,325.0
images/exp2a_trial_64_colour1_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,448.0
images/exp2a_trial_65_colour1_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,140.0
images/exp2a_trial_66_colour1_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,440.0
images/exp2a_trial_67_colour1_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,300.0
images/exp2a_trial_68_colour1_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,441.0
images/exp2a_trial_69_colour2_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,272.0
images/exp2a_trial_70_colour2_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,215.0
images/exp2a_trial_71_colour2_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,100.0
images/exp2a_trial_72_colour2_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,390.0
images/exp2a_trial_73_colour2_distractors31_r.png,r,2,1.0,'27.218418',,1.0,1.0,0.0,'2',0.6380274295806885,0.6380274295806885,0.0,'27.218418',,,,,,,,,,16.0
images/exp2a_trial_74_colour3_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,313.0
images/exp2a_trial_75_colour3_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,277.0
images/exp2a_trial_76_colour3_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,39.0
images/exp2a_trial_77_colour3_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,182.0
images/exp2a_trial_78_colour3_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,48.0
images/exp2a_trial_79_colour1_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,90.0
images/exp2a_trial_80_colour1_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,128.0
images/exp2a_trial_81_colour1_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,146.0
images/exp2a_trial_82_colour1_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,285.0
images/exp2a_trial_83_colour1_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,231.0
images/exp2a_trial_84_colour2_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,45.0
images/exp2a_trial_85_colour2_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,469.0
images/exp2a_trial_86_colour2_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,402.0
images/exp2a_trial_87_colour2_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,159.0
images/exp2a_trial_88_colour2_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,239.0
images/exp2a_trial_89_colour3_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,292.0
images/exp2a_trial_90_colour3_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,288.0
images/exp2a_trial_91_colour3_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,139.0
images/exp2a_trial_92_colour3_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,206.0
images/exp2a_trial_93_colour3_distractors31_l.png,l,1,1.0,'15.106427',,1.0,1.0,0.0,'1',0.8220940232276917,0.8220940232276917,0.0,'15.106427',,,,,,,,,,3.0
images/exp2a_trial_94_colour0_distractors0_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,78.0
images/exp2a_trial_95_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,357.0
images/exp2b_trial_0_colour1_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,54.0
images/exp2b_trial_1_colour1_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,20.0
images/exp2b_trial_2_colour1_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,437.0
images/exp2b_trial_3_colour1_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,172.0
images/exp2b_trial_4_colour1_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,453.0
images/exp2b_trial_5_colour2_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,270.0
images/exp2b_trial_6_colour2_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,178.0
images/exp2b_trial_7_colour2_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,224.0
images/exp2b_trial_8_colour2_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,392.0
images/exp2b_trial_9_colour2_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,398.0
images/exp2b_trial_10_colour3_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,268.0
images/exp2b_trial_11_colour3_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,331.0
images/exp2b_trial_12_colour3_distractors9_r.png,r,2,1.0,'16.074251',,1.0,1.0,0.0,'2',0.9740660786628723,0.9740660786628723,0.0,'16.074251',,,,,,,,,,4.0
images/exp2b_trial_13_colour3_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,348.0
images/exp2b_trial_14_colour3_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,41.0
images/exp2b_trial_15_colour1_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,434.0
images/exp2b_trial_16_colour1_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,454.0
images/exp2b_trial_17_colour1_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,281.0
images/exp2b_trial_18_colour1_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,344.0
images/exp2b_trial_19_colour1_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,364.0
images/exp2b_trial_20_colour2_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,403.0
images/exp2b_trial_21_colour2_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,408.0
images/exp2b_trial_22_colour2_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,151.0
images/exp2b_trial_23_colour2_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,256.0
images/exp2b_trial_24_colour2_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,240.0
images/exp2b_trial_25_colour3_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,205.0
images/exp2b_trial_26_colour3_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,59.0
images/exp2b_trial_27_colour3_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,307.0
images/exp2b_trial_28_colour3_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,127.0
images/exp2b_trial_29_colour3_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,265.0
images/exp2b_trial_30_colour0_distractors0_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,198.0
images/exp2b_trial_31_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,391.0
images/exp2b_trial_32_colour1_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,308.0
images/exp2b_trial_33_colour1_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,433.0
images/exp2b_trial_34_colour1_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,388.0
images/exp2b_trial_35_colour1_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,161.0
images/exp2b_trial_36_colour1_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,116.0
images/exp2b_trial_37_colour2_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,137.0
images/exp2b_trial_38_colour2_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,349.0
images/exp2b_trial_39_colour2_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,387.0
images/exp2b_trial_40_colour2_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,217.0
images/exp2b_trial_41_colour2_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,373.0
images/exp2b_trial_42_colour3_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,122.0
images/exp2b_trial_43_colour3_distractors4_r.png,r,2,1.0,'27.986004',,1.0,1.0,0.0,'2',0.7824161648750305,0.7824161648750305,0.0,'27.986004',,,,,,,,,,17.0
images/exp2b_trial_44_colour3_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,397.0
images/exp2b_trial_45_colour3_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,177.0
images/exp2b_trial_46_colour3_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,322.0
images/exp2b_trial_47_colour1_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,80.0
images/exp2b_trial_48_colour1_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,129.0
images/exp2b_trial_49_colour1_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,242.0
images/exp2b_trial_50_colour1_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,166.0
images/exp2b_trial_51_colour1_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,115.0
images/exp2b_trial_52_colour2_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,327.0
images/exp2b_trial_53_colour2_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,72.0
images/exp2b_trial_54_colour2_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,260.0
images/exp2b_trial_55_colour2_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,380.0
images/exp2b_trial_56_colour2_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,290.0
images/exp2b_trial_57_colour3_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,414.0
images/exp2b_trial_58_colour3_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,436.0
images/exp2b_trial_59_colour3_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,416.0
images/exp2b_trial_60_colour3_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,361.0
images/exp2b_trial_61_colour3_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,60.0
images/exp2b_trial_62_colour0_distractors0_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,301.0
images/exp2b_trial_63_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,471.0
images/exp2b_trial_64_colour1_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,302.0
images/exp2b_trial_65_colour1_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,138.0
images/exp2b_trial_66_colour1_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,162.0
images/exp2b_trial_67_colour1_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,246.0
images/exp2b_trial_68_colour1_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,62.0
images/exp2b_trial_69_colour2_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,341.0
images/exp2b_trial_70_colour2_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,248.0
images/exp2b_trial_71_colour2_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,98.0
images/exp2b_trial_72_colour2_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,476.0
images/exp2b_trial_73_colour2_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,96.0
images/exp2b_trial_74_colour3_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,83.0
images/exp2b_trial_75_colour3_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,286.0
images/exp2b_trial_76_colour3_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,245.0
images/exp2b_trial_77_colour3_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,315.0
images/exp2b_trial_78_colour3_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,58.0
images/exp2b_trial_79_colour1_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,421.0
images/exp2b_trial_80_colour1_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,293.0
images/exp2b_trial_81_colour1_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,111.0
images/exp2b_trial_82_colour1_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,458.0
images/exp2b_trial_83_colour1_distractors31_l.png,l,1,1.0,'14.138808',,1.0,1.0,0.0,'1',0.8295701742172241,0.8295701742172241,0.0,'14.138808',,,,,,,,,,2.0
images/exp2b_trial_84_colour2_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,157.0
images/exp2b_trial_85_colour2_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,158.0
images/exp2b_trial_86_colour2_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,400.0
images/exp2b_trial_87_colour2_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,477.0
images/exp2b_trial_88_colour2_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,82.0
images/exp2b_trial_89_colour3_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,320.0
images/exp2b_trial_90_colour3_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,92.0
images/exp2b_trial_91_colour3_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,470.0
images/exp2b_trial_92_colour3_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,264.0
images/exp2b_trial_93_colour3_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,452.0
images/exp2b_trial_94_colour0_distractors0_r.png,r,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,451.0
images/exp2b_trial_95_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,336.0
images/exp2c_trial_0_colour1_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,77.0
images/exp2c_trial_1_colour1_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,181.0
images/exp2c_trial_2_colour1_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,413.0
images/exp2c_trial_3_colour1_distractors19_r.png,r,2,1.0,'20.728638',,1.0,1.0,0.0,'2',0.6477493047714233,0.6477493047714233,0.0,'20.728638',,,,,,,,,,9.0
images/exp2c_trial_4_colour1_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,247.0
images/exp2c_trial_5_colour2_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,49.0
images/exp2c_trial_6_colour2_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,463.0
images/exp2c_trial_7_colour2_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,193.0
images/exp2c_trial_8_colour2_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,311.0
images/exp2c_trial_9_colour2_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,243.0
images/exp2c_trial_10_colour3_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,65.0
