ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_23_colour2_distractors19_l.png,l,1,0,42,42,23,,,,,,,,,,,,,,,,,57.26382264919812,None,1,1,1.0027139061130583,57.26382264919812,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,0,43,43,2,,,,,,,,,,,,,,,,,58.38168700574897,None,2,1,0.6847699339850806,58.38168700574897,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2b_trial_74_colour3_distractors1_r.png,r,2,0,44,44,362,,,,,,,,,,,,,,,,,59.182196827139705,None,2,1,0.8043478817562573,59.182196827139705,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_41_colour2_distractors31_r.png,r,2,0,45,45,425,,,,,,,,,,,,,,,,,60.116699242498726,None,2,1,0.7497856011032127,60.116699242498726,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_10_colour3_distractors1_r.png,r,2,0,46,46,202,,,,,,,,,,,,,,,,,60.98399976192741,None,2,1,0.69858554325765,60.98399976192741,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_74_colour3_distractors1_r.png,r,2,0,47,47,458,,,,,,,,,,,,,,,,,61.80148677638499,None,2,1,0.7611074630985968,61.80148677638499,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_0_colour1_distractors1_r.png,r,2,0,48,48,192,,,,,,,,,,,,,,,,,62.68576672882773,None,2,1,0.852691954234615,62.68576672882773,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_81_colour1_distractors9_l.png,l,1,0,49,49,273,,,,,,,,,,,,,,,,,63.653267055226024,None,1,1,0.757274842762854,63.653267055226024,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_70_colour2_distractors4_r.png,r,2,0,50,50,454,,,,,,,,,,,,,,,,,64.53751596790971,None,2,1,0.6251612791675143,64.53751596790971,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1b_trial_42_colour3_distractors1_r.png,r,2,0,51,51,138,,,,,,,,,,,,,,,,,65.30493891867809,None,2,1,0.9616494763758965,65.30493891867809,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1b_trial_15_colour1_distractors1_l.png,l,1,0,52,52,111,,,,,,,,,,,,,,,,,66.38932632660726,None,1,1,0.8132809560047463,66.38932632660726,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_65_colour1_distractors4_r.png,r,2,0,53,53,257,,,,,,,,,,,,,,,,,67.32359322317643,None,2,1,0.5829643752076663,67.32359322317643,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_31_colour0_distractors0_l.png,l,1,0,54,54,415,,,,,,,,,,,,,,,,,68.02438387513394,None,1,1,0.43441121582873166,68.02438387513394,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_12_colour3_distractors9_r.png,r,2,0,55,55,204,,,,,,,,,,,,,,,,,68.5748306568712,None,2,1,0.33969266078202054,68.5748306568712,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1b_trial_8_colour2_distractors19_r.png,r,2,0,56,56,104,,,,,,,,,,,,,,,,,69.04210954438895,None,1,0,0.26490552368341014,69.04210954438895,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_21_colour2_distractors4_l.png,l,1,0,57,57,213,,,,,,,,,,,,,,,,,69.42564006068278,None,2,0,0.26483768405159935,69.42564006068278,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_83_colour1_distractors31_l.png,l,1,0,58,58,467,,,,,,,,,,,,,,,,,69.80936609604396,None,1,1,0.27321044116979465,69.80936609604396,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2b_trial_8_colour2_distractors19_r.png,r,2,0,59,59,296,,,,,,,,,,,,,,,,,70.20992500515422,None,2,1,0.24050052859820426,70.20992500515422,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1b_trial_62_colour0_distractors0_r.png,r,1,0,60,60,158,,,,,,,,,,,,,,,,,70.59360112075228,None,1,1,0.18489377334481105,70.59360112075228,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_76_colour3_distractors9_r.png,r,2,0,61,61,460,,,,,,,,,,,,,,,,,70.87711006915197,None,2,1,0.2452685041935183,70.87711006915197,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1b_trial_17_colour1_distractors9_l.png,l,1,0,62,62,113,,,,,,,,,,,,,,,,,71.22763787448639,None,1,1,0.18292258348083124,71.22763787448639,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1a_trial_53_colour2_distractors4_l.png,l,1,0,63,63,53,,,,,,,,,,,,,,,,,71.52772625803482,None,2,0,0.18697056273231283,71.52772625803482,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1b_trial_87_colour2_distractors19_l.png,l,1,0,64,64,183,,,,,,,,,,,,,,,,,71.84468047518749,None,1,1,0.18984062800882384,71.84468047518749,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_3_colour1_distractors19_r.png,r,2,0,65,65,195,,,,,,,,,,,,,,,,,72.1449752576882,None,2,1,0.21776976506225765,72.1449752576882,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2b_trial_19_colour1_distractors31_l.png,l,1,0,66,66,307,,,,,,,,,,,,,,,,,72.47866218921263,None,1,1,0.16386156104272231,72.47866218921263,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1a_trial_37_colour2_distractors1_r.png,r,2,0,67,67,37,,,,,,,,,,,,,,,,,72.76245401619235,None,2,1,0.23206601181300357,72.76245401619235,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_6_colour2_distractors4_r.png,r,2,0,68,68,390,,,,,,,,,,,,,,,,,73.11259558348684,None,1,0,0.16186925122747198,73.11259558348684,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_87_colour2_distractors19_l.png,l,1,0,69,69,471,,,,,,,,,,,,,,,,,73.39629365096334,None,2,0,0.1825379453948699,73.39629365096334,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
